,text,sentence,word,wordFreq,zipfFreq,surpGPT,word_length,wordId
8221,text_2_L1,2,"dargestellt,",3.72e-05,4.57,3.720237970352173,12,28
8222,text_2_L1,2,da,0.00234,6.37,1.8770556449890137,2,29
8223,text_2_L1,2,er,0.00513,6.71,4.161881923675537,2,30
8224,text_2_L1,2,in,0.0174,7.24,0.4148792028427124,2,31
8225,text_2_L1,2,die,0.0302,7.48,3.0415279865264893,3,32
8226,text_2_L1,2,Zukunft,0.000162,5.21,4.5854291915893555,7,33
8227,text_2_L1,2,und,0.0263,7.42,4.8297505378723145,3,34
8228,text_2_L1,2,in,0.0174,7.24,2.093975067138672,2,35
8229,text_2_L1,2,die,0.0302,7.48,0.8552190661430359,3,36
8230,text_2_L1,2,Vergangenheit,6.17e-05,4.79,0.024119755253195763,13,37
8231,text_2_L1,2,blickt.,7.94e-06,3.9,1.0805063247680664,7,38
8232,text_2_L1,3,Janus,1.23e-06,3.09,13.13934326171875,5,39
8233,text_2_L1,3,überwachte,8.51e-07,2.93,14.494695663452148,10,40
8234,text_2_L1,3,den,0.01,7.0,8.16659927368164,3,41
8235,text_2_L1,3,Beginn,9.77e-05,4.99,6.169866561889648,6,42
8236,text_2_L1,3,und,0.0263,7.42,0.15823009610176086,3,43
8237,text_2_L1,3,das,0.0145,7.16,2.315565586090088,3,44
8238,text_2_L1,3,Ende,0.000468,5.67,6.529256820678711,4,45
8239,text_2_L1,3,von,0.00977,6.99,2.3872547149658203,3,46
8240,text_2_L1,3,Konflikten,5.5e-06,3.74,1.125845193862915,10,47
8241,text_2_L1,3,und,0.0263,7.42,0.06959214061498642,3,48
8242,text_2_L1,3,damit,0.000912,5.96,2.8598427772521973,5,49
8243,text_2_L1,3,auch,0.00603,6.78,6.311196327209473,4,50
8244,text_2_L1,3,Krieg,0.000148,5.17,1.7369438409805298,5,51
8245,text_2_L1,3,und,0.0263,7.42,5.657909393310547,3,52
8246,text_2_L1,3,Frieden.,4.9e-05,4.69,0.5334438681602478,8,53
8247,text_2_L1,4,Die,0.0302,7.48,2.742405414581299,3,54
8248,text_2_L1,4,Türen,2.51e-05,4.4,9.534578323364258,5,55
8249,text_2_L1,4,seines,0.000141,5.15,7.107125282287598,6,56
8250,text_2_L1,4,Tempels,2.63e-06,3.42,7.292595863342285,7,57
8251,text_2_L1,4,waren,0.000871,5.94,0.08168307691812515,5,58
8252,text_2_L1,4,in,0.0174,7.24,2.426464080810547,2,59
8253,text_2_L1,4,Kriegszeiten,8.51e-07,2.93,10.041769981384277,12,60
8254,text_2_L1,4,geöffnet,3.09e-05,4.49,9.97127628326416,8,61
8255,text_2_L1,4,und,0.0263,7.42,0.07049352675676346,3,62
8256,text_2_L1,4,geschlossen,5.25e-05,4.72,4.142368316650391,11,63
8257,text_2_L1,4,in,0.0174,7.24,1.8242672681808472,2,64
8258,text_2_L1,4,Zeiten,0.0001,5.0,4.085251808166504,6,65
8259,text_2_L1,4,des,0.0055,6.74,6.948905944824219,3,66
8260,text_2_L1,4,Friedens.,6.31e-06,3.8,0.8423707485198975,9,67
8261,text_2_L1,5,Als,0.00513,6.71,5.300754070281982,3,68
8262,text_2_L1,5,Gott,0.000182,5.26,8.07468032836914,4,69
8263,text_2_L1,5,der,0.0288,7.46,3.5226969718933105,3,70
8264,text_2_L1,5,Tore,3.47e-05,4.54,0.003149432362988591,4,71
8265,text_2_L1,5,wurde,0.00155,6.19,0.0009015309624373913,5,72
8266,text_2_L1,5,er,0.00513,6.71,0.0010364643530920148,2,73
8267,text_2_L1,5,außerdem,0.00024,5.38,11.342668533325195,8,74
8268,text_2_L1,5,mit,0.00955,6.98,3.6291418075561523,3,75
8269,text_2_L1,5,dem,0.00575,6.76,1.3042082786560059,3,76
8270,text_2_L1,5,Betreten,1.58e-05,4.2,9.646343231201172,8,77
8271,text_2_L1,5,und,0.0263,7.42,2.6104421615600586,3,78
8272,text_2_L1,5,Verlassen,8.91e-05,4.95,1.3617470264434814,9,79
8273,text_2_L1,5,von,0.00977,6.99,12.385360717773438,3,80
8274,text_2_L1,5,Haustüren,6.03e-07,2.78,10.771279335021973,9,81
8275,text_2_L1,5,in,0.0174,7.24,1.2686657905578613,2,82
8276,text_2_L1,5,Verbindung,9.55e-05,4.98,1.7583072185516357,10,83
8277,text_2_L1,5,gebracht.,0.000115,5.06,0.015174190513789654,9,84
8278,text_2_L1,6,Janus,1.23e-06,3.09,13.13934326171875,5,85
8279,text_2_L1,6,symbolisierte,2.4e-07,2.38,15.191987991333008,13,86
8280,text_2_L1,6,häufig,0.000105,5.02,12.458097457885742,6,87
8281,text_2_L1,6,Veränderungen,3.16e-05,4.5,2.7338905334472656,13,88
8282,text_2_L1,6,und,0.0263,7.42,8.783288955688477,3,89
8283,text_2_L1,6,"Übergänge,",2.63e-06,3.42,8.233667373657227,10,90
8284,text_2_L1,6,wie,0.00447,6.65,1.6068769693374634,3,91
8285,text_2_L1,6,den,0.01,7.0,6.596227169036865,3,92
8286,text_2_L1,6,Wechsel,3.89e-05,4.59,1.6374404430389404,7,93
8287,text_2_L1,6,von,0.00977,6.99,2.8205182552337646,3,94
8288,text_2_L1,6,einer,0.00263,6.42,3.2430059909820557,5,95
8289,text_2_L1,6,Bedingung,1.02e-05,4.01,1.73565673828125,9,96
8290,text_2_L1,6,zur,0.00186,6.27,0.741909384727478,3,97
8291,text_2_L1,6,"anderen,",0.000692,5.84,1.6427035331726074,8,98
8292,text_2_L1,6,von,0.00977,6.99,9.733901977539062,3,99
8293,text_2_L1,6,einer,0.00263,6.42,0.9985493421554565,5,100
8294,text_2_L1,6,Perspektive,2.45e-05,4.39,0.37128567695617676,11,101
8295,text_2_L1,6,zur,0.00186,6.27,1.2714178562164307,3,102
8296,text_2_L1,6,anderen,0.000692,5.84,1.412270426750183,7,103
8297,text_2_L1,6,und,0.0263,7.42,0.9512081146240234,3,104
8298,text_2_L1,6,das,0.0145,7.16,5.663655757904053,3,105
8299,text_2_L1,6,Heranwachsen,7.76e-07,2.89,6.410867691040039,12,106
8300,text_2_L1,6,junger,2.75e-05,4.44,0.1301693618297577,6,107
8301,text_2_L1,6,Menschen,0.000776,5.89,2.590585947036743,8,108
8302,text_2_L1,6,zum,0.00257,6.41,3.8832948207855225,3,109
8303,text_2_L1,6,Erwachsenenalter.,1.45e-06,3.16,2.007723808288574,17,110
8304,text_2_L1,7,Deswegen,9.77e-05,4.99,10.367237091064453,8,111
8305,text_2_L1,7,wurde,0.00155,6.19,4.770003795623779,5,112
8306,text_2_L1,7,Janus,1.23e-06,3.09,13.593964576721191,5,113
8307,text_2_L1,7,zu,0.0102,7.01,3.598076105117798,2,114
8308,text_2_L1,7,Beginn,9.77e-05,4.99,5.306015491485596,6,115
8309,text_2_L1,7,der,0.0288,7.46,1.5777180194854736,3,116
8310,text_2_L1,7,Saat-und,2.04e-06,3.31,19.160518646240234,8,117
8311,text_2_L1,7,Erntezeit,6.76e-07,2.83,1.838090419769287,9,118
8312,text_2_L1,7,"verehrt,",4.07e-06,3.61,9.664596557617188,8,119
8313,text_2_L1,7,genauso,9.12e-05,4.96,0.00023588736075907946,7,120
8314,text_2_L1,7,wie,0.00447,6.65,11.477585792541504,3,121
8315,text_2_L1,7,zu,0.0102,7.01,3.683845043182373,2,122
8316,text_2_L1,7,"Hochzeiten,",4.37e-06,3.64,8.85372257232666,11,123
8317,text_2_L1,7,Todesfällen,1.32e-06,3.12,7.152776718139648,11,124
8318,text_2_L1,7,und,0.0263,7.42,0.14785295724868774,3,125
8319,text_2_L1,7,anderen,0.000692,5.84,8.499939918518066,7,126
8320,text_2_L1,7,Übergänge.,2.63e-06,3.42,15.514810562133789,10,127
8321,text_2_L1,8,Für,0.00759,6.88,4.846058368682861,3,128
8322,text_2_L1,8,Janus,1.23e-06,3.09,13.808608055114746,5,129
8323,text_2_L1,8,war,0.00339,6.53,4.5710954666137695,3,130
8324,text_2_L1,8,kein,0.000813,5.91,5.00147008895874,4,131
8325,text_2_L1,8,spezieller,3.63e-06,3.56,6.237526893615723,10,132
8326,text_2_L1,8,Priester,2.19e-05,4.34,9.76700496673584,8,133
8327,text_2_L1,8,"zuständig,",2.75e-05,4.44,2.8883795738220215,10,134
8328,text_2_L1,8,sondern,0.000589,5.77,2.2719998359680176,7,135
8329,text_2_L1,8,der,0.0288,7.46,2.2318718433380127,3,136
8330,text_2_L1,8,höchste,3.55e-05,4.55,1.281171202659607,7,137
8331,text_2_L1,8,Priester,2.19e-05,4.34,2.230778932571411,8,138
8332,text_2_L1,8,leitete,1.02e-05,4.01,0.0006911749369464815,7,139
8333,text_2_L1,8,die,0.0302,7.48,0.00015376816736534238,3,140
8334,text_2_L1,8,Zeremonien,1.17e-06,3.07,6.575751781463623,10,141
8335,text_2_L1,8,selbst.,0.000794,5.9,5.2550048828125,7,142
8336,text_2_L1,9,Janus,1.23e-06,3.09,13.13934326171875,5,143
8337,text_2_L1,9,stellte,7.41e-05,4.87,4.378070831298828,7,144
8338,text_2_L1,9,den,0.01,7.0,8.965282440185547,3,145
8339,text_2_L1,9,Mittelweg,1.2e-06,3.08,10.341049194335938,9,146
8340,text_2_L1,9,zwischen,0.000676,5.83,7.693220138549805,8,147
8341,text_2_L1,9,Barbarei,1.1e-06,3.04,12.100152969360352,8,148
8342,text_2_L1,9,und,0.0263,7.42,0.4425703287124634,3,149
8343,text_2_L1,9,"Zivilisation,",7.59e-06,3.88,5.345439910888672,13,150
8344,text_2_L1,9,ländlichem,1.15e-07,2.06,11.847989082336426,10,151
8345,text_2_L1,9,und,0.0263,7.42,0.2495250254869461,3,152
8346,text_2_L1,9,urbanem,9.77e-08,1.99,7.024085521697998,7,153
8347,text_2_L1,9,"Leben,",0.000724,5.86,1.8625222444534302,6,154
8348,text_2_L1,9,Jugend,6.61e-05,4.82,3.929609775543213,6,155
8349,text_2_L1,9,und,0.0263,7.42,10.566704750061035,3,156
8350,text_2_L1,9,Erwachsenenalter,1.45e-06,3.16,4.371062278747559,16,157
8351,text_2_L1,9,dar.,5.62e-05,4.75,0.7247238755226135,4,158
8352,text_2_L1,10,Die,0.0302,7.48,2.742405414581299,3,159
8353,text_2_L1,10,alten,0.000204,5.31,8.112995147705078,5,160
8354,text_2_L1,10,Griechen,1.05e-05,4.02,2.9458065032958984,8,161
8355,text_2_L1,10,hatten,0.000331,5.52,2.884275436401367,6,162
8356,text_2_L1,10,kein,0.000813,5.91,5.15571403503418,4,163
8357,text_2_L1,10,Äquivalent,3.09e-06,3.49,7.825206279754639,10,164
8358,text_2_L1,10,zu,0.0102,7.01,0.09165573120117188,2,165
8359,text_2_L1,10,"Janus,",1.23e-06,3.09,10.913797378540039,6,166
8360,text_2_L1,10,den,0.01,7.0,9.384845733642578,3,167
8361,text_2_L1,10,die,0.0302,7.48,0.5203708410263062,3,168
8362,text_2_L1,10,Römer,1.15e-05,4.06,1.0085810422897339,5,169
8363,text_2_L1,10,ganz,0.000955,5.98,3.3498713970184326,4,170
8364,text_2_L1,10,für,0.00759,6.88,3.8133230209350586,3,171
8365,text_2_L1,10,sich,0.00617,6.79,1.1016602516174316,4,172
8366,text_2_L1,10,beanspruchten.,9.33e-07,2.97,2.158360004425049,14,173
8367,text_2_L1,1,In,0.0174,7.24,3.8858695030212402,2,1
8368,text_2_L1,1,der,0.0288,7.46,1.5432041883468628,3,2
8369,text_2_L1,1,alten,0.000204,5.31,0.0011472079204395413,5,3
8370,text_2_L1,1,römischen,2.09e-05,4.32,0.00020001317898277193,9,4
8371,text_2_L1,1,Religion,5.13e-05,4.71,0.0002649671514518559,8,5
8372,text_2_L1,1,und,0.0263,7.42,6.850541114807129,3,6
8373,text_2_L1,1,Mythologie,3.8e-06,3.58,5.666855335235596,10,7
8374,text_2_L1,1,ist,0.012,7.08,7.85941219329834,3,8
8375,text_2_L1,1,Janus,1.23e-06,3.09,9.520954132080078,5,9
8376,text_2_L1,1,der,0.0288,7.46,1.1752856969833374,3,10
8377,text_2_L1,1,Gott,0.000182,5.26,3.0172457695007324,4,11
8378,text_2_L1,1,des,0.0055,6.74,9.404830932617188,3,12
8379,text_2_L1,1,Anfangs,3.16e-05,4.5,0.11612332612276077,7,13
8380,text_2_L1,1,und,0.0263,7.42,1.1735100746154785,3,14
8381,text_2_L1,1,der,0.0288,7.46,1.974800705909729,3,15
8382,text_2_L1,1,Tore.,3.47e-05,4.54,8.337867736816406,5,16
8383,text_2_L1,2,Er,0.00513,6.71,5.5706610679626465,2,17
8384,text_2_L1,2,hat,0.00398,6.6,3.6061158180236816,3,18
8385,text_2_L1,2,eine,0.00631,6.8,2.9747700691223145,4,19
8386,text_2_L1,2,doppelte,1.41e-05,4.15,7.7393951416015625,8,20
8387,text_2_L1,2,Natur,8.71e-05,4.94,6.85662841796875,5,21
8388,text_2_L1,2,und,0.0263,7.42,2.935981512069702,3,22
8389,text_2_L1,2,wird,0.00316,6.5,3.648111581802368,4,23
8390,text_2_L1,2,gewöhnlich,1.35e-05,4.13,8.351032257080078,10,24
8391,text_2_L1,2,mit,0.00955,6.98,2.731581211090088,3,25
8392,text_2_L1,2,zwei,0.000871,5.94,3.3750483989715576,4,26
8393,text_2_L1,2,Gesichtern,3.31e-06,3.52,4.478567600250244,10,27
8394,text_2_L1,2,"dargestellt,",3.72e-05,4.57,3.720237970352173,12,28
8395,text_2_L1,2,da,0.00234,6.37,1.8770556449890137,2,29
8396,text_2_L1,2,er,0.00513,6.71,4.161881923675537,2,30
8397,text_2_L1,2,in,0.0174,7.24,0.4148792028427124,2,31
8398,text_2_L1,2,die,0.0302,7.48,3.0415279865264893,3,32
8399,text_2_L1,2,Zukunft,0.000162,5.21,4.5854291915893555,7,33
8400,text_2_L1,2,und,0.0263,7.42,4.8297505378723145,3,34
8401,text_2_L1,2,in,0.0174,7.24,2.093975067138672,2,35
8402,text_2_L1,2,die,0.0302,7.48,0.8552190661430359,3,36
8403,text_2_L1,2,Vergangenheit,6.17e-05,4.79,0.024119755253195763,13,37
8404,text_2_L1,2,blickt.,7.94e-06,3.9,1.0805063247680664,7,38
8405,text_2_L1,3,Janus,1.23e-06,3.09,13.13934326171875,5,39
8406,text_2_L1,3,überwachte,8.51e-07,2.93,14.494695663452148,10,40
8407,text_2_L1,3,den,0.01,7.0,8.16659927368164,3,41
8408,text_2_L1,3,Beginn,9.77e-05,4.99,6.169866561889648,6,42
8409,text_2_L1,3,und,0.0263,7.42,0.15823009610176086,3,43
8410,text_2_L1,3,das,0.0145,7.16,2.315565586090088,3,44
8411,text_2_L1,3,Ende,0.000468,5.67,6.529256820678711,4,45
8412,text_2_L1,3,von,0.00977,6.99,2.3872547149658203,3,46
8413,text_2_L1,3,Konflikten,5.5e-06,3.74,1.125845193862915,10,47
8414,text_2_L1,3,und,0.0263,7.42,0.06959214061498642,3,48
8415,text_2_L1,3,damit,0.000912,5.96,2.8598427772521973,5,49
8416,text_2_L1,3,auch,0.00603,6.78,6.311196327209473,4,50
8417,text_2_L1,3,Krieg,0.000148,5.17,1.7369438409805298,5,51
8418,text_2_L1,3,und,0.0263,7.42,5.657909393310547,3,52
8419,text_2_L1,3,Frieden.,4.9e-05,4.69,0.5334438681602478,8,53
8420,text_2_L1,4,Die,0.0302,7.48,2.742405414581299,3,54
8421,text_2_L1,4,Türen,2.51e-05,4.4,9.534578323364258,5,55
8422,text_2_L1,4,seines,0.000141,5.15,7.107125282287598,6,56
8423,text_2_L1,4,Tempels,2.63e-06,3.42,7.292595863342285,7,57
8424,text_2_L1,4,waren,0.000871,5.94,0.08168307691812515,5,58
8425,text_2_L1,4,in,0.0174,7.24,2.426464080810547,2,59
8426,text_2_L1,4,Kriegszeiten,8.51e-07,2.93,10.041769981384277,12,60
8427,text_2_L1,4,geöffnet,3.09e-05,4.49,9.97127628326416,8,61
8428,text_2_L1,4,und,0.0263,7.42,0.07049352675676346,3,62
8429,text_2_L1,4,geschlossen,5.25e-05,4.72,4.142368316650391,11,63
8430,text_2_L1,4,in,0.0174,7.24,1.8242672681808472,2,64
8431,text_2_L1,4,Zeiten,0.0001,5.0,4.085251808166504,6,65
8432,text_2_L1,4,des,0.0055,6.74,6.948905944824219,3,66
8433,text_2_L1,4,Friedens.,6.31e-06,3.8,0.8423707485198975,9,67
8434,text_2_L1,5,Als,0.00513,6.71,5.300754070281982,3,68
8435,text_2_L1,5,Gott,0.000182,5.26,8.07468032836914,4,69
8436,text_2_L1,5,der,0.0288,7.46,3.5226969718933105,3,70
8437,text_2_L1,5,Tore,3.47e-05,4.54,0.003149432362988591,4,71
8438,text_2_L1,5,wurde,0.00155,6.19,0.0009015309624373913,5,72
8439,text_2_L1,5,er,0.00513,6.71,0.0010364643530920148,2,73
8440,text_2_L1,5,außerdem,0.00024,5.38,11.342668533325195,8,74
8441,text_2_L1,5,mit,0.00955,6.98,3.6291418075561523,3,75
8442,text_2_L1,5,dem,0.00575,6.76,1.3042082786560059,3,76
8443,text_2_L1,5,Betreten,1.58e-05,4.2,9.646343231201172,8,77
8444,text_2_L1,5,und,0.0263,7.42,2.6104421615600586,3,78
8445,text_2_L1,5,Verlassen,8.91e-05,4.95,1.3617470264434814,9,79
8446,text_2_L1,5,von,0.00977,6.99,12.385360717773438,3,80
8447,text_2_L1,5,Haustüren,6.03e-07,2.78,10.771279335021973,9,81
8448,text_2_L1,5,in,0.0174,7.24,1.2686657905578613,2,82
8449,text_2_L1,5,Verbindung,9.55e-05,4.98,1.7583072185516357,10,83
8450,text_2_L1,5,gebracht.,0.000115,5.06,0.015174190513789654,9,84
8451,text_2_L1,6,Janus,1.23e-06,3.09,13.13934326171875,5,85
8452,text_2_L1,6,symbolisierte,2.4e-07,2.38,15.191987991333008,13,86
8453,text_2_L1,6,häufig,0.000105,5.02,12.458097457885742,6,87
8454,text_2_L1,6,Veränderungen,3.16e-05,4.5,2.7338905334472656,13,88
8455,text_2_L1,6,und,0.0263,7.42,8.783288955688477,3,89
8456,text_2_L1,6,"Übergänge,",2.63e-06,3.42,8.233667373657227,10,90
8457,text_2_L1,6,wie,0.00447,6.65,1.6068769693374634,3,91
8458,text_2_L1,6,den,0.01,7.0,6.596227169036865,3,92
8459,text_2_L1,6,Wechsel,3.89e-05,4.59,1.6374404430389404,7,93
8460,text_2_L1,6,von,0.00977,6.99,2.8205182552337646,3,94
8461,text_2_L1,6,einer,0.00263,6.42,3.2430059909820557,5,95
8462,text_2_L1,6,Bedingung,1.02e-05,4.01,1.73565673828125,9,96
8463,text_2_L1,6,zur,0.00186,6.27,0.741909384727478,3,97
8464,text_2_L1,6,"anderen,",0.000692,5.84,1.6427035331726074,8,98
8465,text_2_L1,6,von,0.00977,6.99,9.733901977539062,3,99
8466,text_2_L1,6,einer,0.00263,6.42,0.9985493421554565,5,100
8467,text_2_L1,6,Perspektive,2.45e-05,4.39,0.37128567695617676,11,101
8468,text_2_L1,6,zur,0.00186,6.27,1.2714178562164307,3,102
8469,text_2_L1,6,anderen,0.000692,5.84,1.412270426750183,7,103
8470,text_2_L1,6,und,0.0263,7.42,0.9512081146240234,3,104
8471,text_2_L1,6,das,0.0145,7.16,5.663655757904053,3,105
8472,text_2_L1,6,Heranwachsen,7.76e-07,2.89,6.410867691040039,12,106
8473,text_2_L1,6,junger,2.75e-05,4.44,0.1301693618297577,6,107
8474,text_2_L1,6,Menschen,0.000776,5.89,2.590585947036743,8,108
8475,text_2_L1,6,zum,0.00257,6.41,3.8832948207855225,3,109
8476,text_2_L1,6,Erwachsenenalter.,1.45e-06,3.16,2.007723808288574,17,110
8477,text_2_L1,7,Deswegen,9.77e-05,4.99,10.367237091064453,8,111
8478,text_2_L1,7,wurde,0.00155,6.19,4.770003795623779,5,112
8479,text_2_L1,7,Janus,1.23e-06,3.09,13.593964576721191,5,113
8480,text_2_L1,7,zu,0.0102,7.01,3.598076105117798,2,114
8481,text_2_L1,7,Beginn,9.77e-05,4.99,5.306015491485596,6,115
8482,text_2_L1,7,der,0.0288,7.46,1.5777180194854736,3,116
8483,text_2_L1,7,Saat-und,2.04e-06,3.31,19.160518646240234,8,117
8484,text_2_L1,7,Erntezeit,6.76e-07,2.83,1.838090419769287,9,118
8485,text_2_L1,7,"verehrt,",4.07e-06,3.61,9.664596557617188,8,119
8486,text_2_L1,7,genauso,9.12e-05,4.96,0.00023588736075907946,7,120
8487,text_2_L1,7,wie,0.00447,6.65,11.477585792541504,3,121
8488,text_2_L1,7,zu,0.0102,7.01,3.683845043182373,2,122
8489,text_2_L1,7,"Hochzeiten,",4.37e-06,3.64,8.85372257232666,11,123
8490,text_2_L1,7,Todesfällen,1.32e-06,3.12,7.152776718139648,11,124
8491,text_2_L1,7,und,0.0263,7.42,0.14785295724868774,3,125
8492,text_2_L1,7,anderen,0.000692,5.84,8.499939918518066,7,126
8493,text_2_L1,7,Übergänge.,2.63e-06,3.42,15.514810562133789,10,127
8494,text_2_L1,8,Für,0.00759,6.88,4.846058368682861,3,128
8495,text_2_L1,8,Janus,1.23e-06,3.09,13.808608055114746,5,129
8496,text_2_L1,8,war,0.00339,6.53,4.5710954666137695,3,130
8497,text_2_L1,8,kein,0.000813,5.91,5.00147008895874,4,131
8498,text_2_L1,8,spezieller,3.63e-06,3.56,6.237526893615723,10,132
8499,text_2_L1,8,Priester,2.19e-05,4.34,9.76700496673584,8,133
8500,text_2_L1,8,"zuständig,",2.75e-05,4.44,2.8883795738220215,10,134
8501,text_2_L1,8,sondern,0.000589,5.77,2.2719998359680176,7,135
8502,text_2_L1,8,der,0.0288,7.46,2.2318718433380127,3,136
8503,text_2_L1,8,höchste,3.55e-05,4.55,1.281171202659607,7,137
8504,text_2_L1,8,Priester,2.19e-05,4.34,2.230778932571411,8,138
8505,text_2_L1,8,leitete,1.02e-05,4.01,0.0006911749369464815,7,139
8506,text_2_L1,8,die,0.0302,7.48,0.00015376816736534238,3,140
8507,text_2_L1,8,Zeremonien,1.17e-06,3.07,6.575751781463623,10,141
8508,text_2_L1,8,selbst.,0.000794,5.9,5.2550048828125,7,142
8509,text_2_L1,9,Janus,1.23e-06,3.09,13.13934326171875,5,143
8510,text_2_L1,9,stellte,7.41e-05,4.87,4.378070831298828,7,144
8511,text_2_L1,9,den,0.01,7.0,8.965282440185547,3,145
8512,text_2_L1,9,Mittelweg,1.2e-06,3.08,10.341049194335938,9,146
8513,text_2_L1,9,zwischen,0.000676,5.83,7.693220138549805,8,147
8514,text_2_L1,9,Barbarei,1.1e-06,3.04,12.100152969360352,8,148
8515,text_2_L1,9,und,0.0263,7.42,0.4425703287124634,3,149
8516,text_2_L1,9,"Zivilisation,",7.59e-06,3.88,5.345439910888672,13,150
8517,text_2_L1,9,ländlichem,1.15e-07,2.06,11.847989082336426,10,151
8518,text_2_L1,9,und,0.0263,7.42,0.2495250254869461,3,152
8519,text_2_L1,9,urbanem,9.77e-08,1.99,7.024085521697998,7,153
8520,text_2_L1,9,"Leben,",0.000724,5.86,1.8625222444534302,6,154
8521,text_2_L1,9,Jugend,6.61e-05,4.82,3.929609775543213,6,155
8522,text_2_L1,9,und,0.0263,7.42,10.566704750061035,3,156
8523,text_2_L1,9,Erwachsenenalter,1.45e-06,3.16,4.371062278747559,16,157
8524,text_2_L1,9,dar.,5.62e-05,4.75,0.7247238755226135,4,158
8525,text_2_L1,10,Die,0.0302,7.48,2.742405414581299,3,159
8526,text_2_L1,10,alten,0.000204,5.31,8.112995147705078,5,160
8527,text_2_L1,10,Griechen,1.05e-05,4.02,2.9458065032958984,8,161
8528,text_2_L1,10,hatten,0.000331,5.52,2.884275436401367,6,162
8529,text_2_L1,10,kein,0.000813,5.91,5.15571403503418,4,163
8530,text_2_L1,10,Äquivalent,3.09e-06,3.49,7.825206279754639,10,164
8531,text_2_L1,10,zu,0.0102,7.01,0.09165573120117188,2,165
8532,text_2_L1,10,"Janus,",1.23e-06,3.09,10.913797378540039,6,166
8533,text_2_L1,10,den,0.01,7.0,9.384845733642578,3,167
8534,text_2_L1,10,die,0.0302,7.48,0.5203708410263062,3,168
8535,text_2_L1,10,Römer,1.15e-05,4.06,1.0085810422897339,5,169
8536,text_2_L1,10,ganz,0.000955,5.98,3.3498713970184326,4,170
8537,text_2_L1,10,für,0.00759,6.88,3.8133230209350586,3,171
8538,text_2_L1,10,sich,0.00617,6.79,1.1016602516174316,4,172
8539,text_2_L1,10,beanspruchten.,9.33e-07,2.97,2.158360004425049,14,173
8540,text_2_L1,1,In,0.0174,7.24,3.8858695030212402,2,1
8541,text_2_L1,1,der,0.0288,7.46,1.5432041883468628,3,2
8542,text_2_L1,1,alten,0.000204,5.31,0.0011472079204395413,5,3
8543,text_2_L1,1,römischen,2.09e-05,4.32,0.00020001317898277193,9,4
8544,text_2_L1,1,Religion,5.13e-05,4.71,0.0002649671514518559,8,5
8545,text_2_L1,1,und,0.0263,7.42,6.850541114807129,3,6
8546,text_2_L1,1,Mythologie,3.8e-06,3.58,5.666855335235596,10,7
8547,text_2_L1,1,ist,0.012,7.08,7.85941219329834,3,8
8548,text_2_L1,1,Janus,1.23e-06,3.09,9.520954132080078,5,9
8549,text_2_L1,1,der,0.0288,7.46,1.1752856969833374,3,10
8550,text_2_L1,1,Gott,0.000182,5.26,3.0172457695007324,4,11
8551,text_2_L1,1,des,0.0055,6.74,9.404830932617188,3,12
8552,text_2_L1,1,Anfangs,3.16e-05,4.5,0.11612332612276077,7,13
8553,text_2_L1,1,und,0.0263,7.42,1.1735100746154785,3,14
8554,text_2_L1,1,der,0.0288,7.46,1.974800705909729,3,15
8555,text_2_L1,1,Tore.,3.47e-05,4.54,8.337867736816406,5,16
8556,text_2_L1,2,Er,0.00513,6.71,5.5706610679626465,2,17
8557,text_2_L1,2,hat,0.00398,6.6,3.6061158180236816,3,18
8558,text_2_L1,2,eine,0.00631,6.8,2.9747700691223145,4,19
8559,text_2_L1,2,doppelte,1.41e-05,4.15,7.7393951416015625,8,20
8560,text_2_L1,2,Natur,8.71e-05,4.94,6.85662841796875,5,21
8561,text_2_L1,2,und,0.0263,7.42,2.935981512069702,3,22
8562,text_2_L1,2,wird,0.00316,6.5,3.648111581802368,4,23
8563,text_2_L1,2,gewöhnlich,1.35e-05,4.13,8.351032257080078,10,24
8564,text_2_L1,2,mit,0.00955,6.98,2.731581211090088,3,25
8565,text_2_L1,2,zwei,0.000871,5.94,3.3750483989715576,4,26
8566,text_2_L1,2,Gesichtern,3.31e-06,3.52,4.478567600250244,10,27
8567,text_2_L1,2,"dargestellt,",3.72e-05,4.57,3.720237970352173,12,28
8568,text_2_L1,2,da,0.00234,6.37,1.8770556449890137,2,29
8569,text_2_L1,2,er,0.00513,6.71,4.161881923675537,2,30
8570,text_2_L1,2,in,0.0174,7.24,0.4148792028427124,2,31
8571,text_2_L1,2,die,0.0302,7.48,3.0415279865264893,3,32
8572,text_2_L1,2,Zukunft,0.000162,5.21,4.5854291915893555,7,33
8573,text_2_L1,2,und,0.0263,7.42,4.8297505378723145,3,34
8574,text_2_L1,2,in,0.0174,7.24,2.093975067138672,2,35
8575,text_2_L1,2,die,0.0302,7.48,0.8552190661430359,3,36
8576,text_2_L1,2,Vergangenheit,6.17e-05,4.79,0.024119755253195763,13,37
8577,text_2_L1,2,blickt.,7.94e-06,3.9,1.0805063247680664,7,38
8578,text_2_L1,3,Janus,1.23e-06,3.09,13.13934326171875,5,39
